Customer ID,Age,Under 30,Senior Citizen,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Gender_Male,Married_Yes,Dependents_Yes,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction
2812-REYAT,56,No,No,0,United States,California,Chilcoot,96105,39.872961,-120.198876,650,Q3,Yes,3,49,None,Yes,22.1,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.05,923.1,0.0,-0.27330037394865414,0.3942839115817308,-0.35894542810095126,1.460650080192878,Stayed,No,72,0.9963913674397623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6518-PPLMZ,38,No,No,3,United States,California,Clio,96106,39.745805,-120.580882,88,Q3,Yes,8,53,None,Yes,25.32,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.4,1110.35,0.0,-0.27330037394865414,0.7002844035156676,-0.20316538463137834,-0.20383637151789624,Stayed,No,73,0.08174677883924869,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939-KYYPY,55,No,No,0,United States,California,Coleville,96107,38.42528,-119.475741,1332,Q3,No,0,27,None,Yes,33.94,Yes,Yes,Cable,25,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,1611.65,0.0,-0.27330037394865414,0.19759124611103215,-0.17673607564991678,0.6284068543374908,Stayed,No,23,0.3530969756421737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930-GBIWP,46,No,No,0,United States,California,Doyle,96109,40.012675,-120.101857,1177,Q3,No,0,69,None,Yes,3.24,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.5,5553.25,0.0,-0.27330037394865414,-0.6207645819661318,0.9572181033357191,0.6284068543374908,Stayed,No,45,0.7487103466819522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022-KOUQO,51,No,No,2,United States,California,Eagleville,96110,41.280341,-120.150381,132,Q3,Yes,4,2,Offer E,No,0.0,No,Yes,Cable,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.05,44.75,0.0,-0.27330037394865414,-0.884832635609114,-1.0435001328010474,0.6284068543374908,Joined,No,22,0.505255964503627,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361-UPSND,45,No,No,0,United States,California,Herlong,96113,40.198234,-120.18089,946,Q3,Yes,6,46,None,Yes,44.75,No,Yes,DSL,27,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,70.6,3231.05,0.0,-0.27330037394865414,1.5466581875438585,0.7871448717680103,-0.20383637151789624,Stayed,No,52,0.8729735209188058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035-RIIOM,39,No,No,0,United States,California,Janesville,96114,40.294034,-120.512622,3093,Q3,No,0,54,None,Yes,31.55,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,5129.45,0.0,-0.27330037394865414,1.1275700437232732,1.3259230194672165,1.460650080192878,Stayed,No,55,0.482432116174409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9504-DSHWM,53,No,No,0,United States,California,Litchfield,96117,40.507272,-120.338228,385,Q3,No,0,20,None,Yes,33.14,Yes,Yes,DSL,17,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.2,1191.2,0.0,4.905323164620225,-0.1019362947853151,-0.3666243081536738,-0.20383637151789624,Stayed,No,58,1.2880294294242145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035-BVCXS,20,Yes,No,0,United States,California,Loyalton,96118,39.637471,-120.226338,1822,Q3,No,0,11,None,Yes,13.55,No,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.9,866.4,0.0,-0.27330037394865414,-0.7087754545593443,-0.7046870024747843,0.6284068543374908,Stayed,No,70,-0.10337999094218614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533-UVMOM,56,No,No,0,United States,California,Markleeville,96120,38.735789,-119.85798,957,Q3,Yes,4,68,None,Yes,11.94,No,Yes,DSL,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,70.95,4741.45,0.0,-0.27330037394865414,0.0742035699455915,0.8792286052002495,-0.20383637151789624,Stayed,No,43,0.5373784177077116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478-VPOAD,39,No,No,0,United States,California,Calpine,96124,39.672813,-120.456699,322,Q3,No,0,1,Offer E,Yes,37.5,No,Yes,DSL,3,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.8,43.8,0.0,-0.27330037394865414,-0.8405378064285278,-1.030742720713456,1.460650080192878,Joined,No,31,0.19671134820123562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9995-HOTOH,36,No,No,0,United States,California,Sierra City,96125,39.600599,-120.636358,348,Q3,Yes,1,63,None,No,0.0,No,Yes,Cable,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.0,3707.6,0.0,-0.27330037394865414,-0.884832635609114,0.23498103997689887,-0.20383637151789624,Stayed,No,20,1.04711103039358,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988-PLAHS,58,No,No,0,United States,California,Sierraville,96126,39.559709,-120.345639,227,Q3,No,0,3,Offer E,Yes,29.51,No,Yes,Cable,17,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,69.95,220.45,0.0,0.921766596490318,-0.7802614028795863,-0.9408020928959311,1.460650080192878,Joined,No,67,-1.3916594299691574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371-OJCEK,25,Yes,No,0,United States,California,Standish,96128,40.346634,-120.386422,408,Q3,No,0,48,None,Yes,13.67,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.35,1133.7,0.0,-0.27330037394865414,-0.10977943253889086,-0.43438693421892643,1.460650080192878,Stayed,No,70,-0.16931555278214924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999-IEZLT,45,No,No,0,United States,California,Susanville,96130,40.559177,-120.612113,19440,Q3,No,0,66,None,No,0.0,No,Yes,Cable,15,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,29.45,1983.15,0.0,-0.27330037394865414,-0.884832635609114,-0.3669209921557108,-0.20383637151789624,Stayed,No,55,0.6016233241158807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8883-ANODQ,44,No,No,1,United States,California,Termo,96132,41.027281,-120.669427,72,Q3,Yes,3,68,None,Yes,24.94,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,84.4,5746.75,0.0,-0.27330037394865414,1.1183803431626076,1.538669881727919,1.460650080192878,Stayed,No,34,0.5449863671507842,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351-RRBUE,20,Yes,No,0,United States,California,Tulelake,96134,41.813521,-121.492666,2595,Q3,Yes,2,7,Offer E,Yes,41.64,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,134.05,0.0,-0.27330037394865414,-0.5405377873542544,-0.9105926806885158,0.6284068543374908,Stayed,No,70,-0.6976453752177509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5980-BDHPY,48,No,No,0,United States,California,Wendel,96136,40.345949,-120.081187,162,Q3,Yes,5,72,None,Yes,12.02,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,87.1,6230.1,0.0,-0.27330037394865414,0.13742115015212394,1.4175076256960288,-0.20383637151789624,Stayed,No,76,1.3463570418211048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498-DQNRX,46,No,No,0,United States,California,Westwood,96137,40.271535,-121.018087,4158,Q3,No,0,29,None,Yes,5.69,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.85,573.05,0.0,-0.27330037394865414,-0.689923575260087,-0.801507208739544,0.6284068543374908,Stayed,No,59,-1.4271631940368297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9469-WEJBT,56,No,No,0,United States,California,Carnelian Bay,96140,39.227434,-120.091806,1943,Q3,Yes,4,37,None,Yes,6.99,No,Yes,Fiber Optic,22,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.35,3419.3,0.0,5.702034478246207,-0.5793400577164478,0.27698102346526726,-0.20383637151789624,Stayed,No,76,-0.8903800944422584,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581-VKIRT,57,No,No,0,United States,California,Kings Beach,96143,39.246654,-120.029273,4806,Q3,Yes,6,59,None,Yes,14.49,Yes,Yes,Cable,25,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Mailed Check,65.5,3801.3,0.0,-0.27330037394865414,0.1249831621182154,0.5660838766502236,-0.20383637151789624,Stayed,No,35,1.0403484086664043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851-MMUTZ,29,Yes,No,0,United States,California,Tahoe Vista,96148,39.24124,-120.054765,678,Q3,No,0,27,None,Yes,1.31,No,Yes,Cable,53,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,56.15,1439.35,0.0,-0.27330037394865414,-0.8430537527259852,-0.5443834005741531,-0.20383637151789624,Stayed,No,69,-1.1363704597682744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307-TLCUD,36,No,No,0,United States,California,Los Angeles,90001,33.973616,-118.24902,54492,Q3,Yes,1,17,None,No,0.0,No,Yes,Cable,10,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,34.4,592.75,0.0,-0.27330037394865414,-0.884832635609114,-0.8522262114877764,-0.20383637151789624,Stayed,No,45,-0.1633982587708705,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6625-FLENO,31,No,No,0,United States,California,Los Angeles,90002,33.949255,-118.246978,44586,Q3,Yes,9,58,None,Yes,18.68,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,1185.95,0.0,-0.27330037394865414,0.39492175712193117,-0.2670117818697423,1.460650080192878,Stayed,No,20,0.4452376966749426,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967-MXRAV,29,Yes,No,0,United States,California,Los Angeles,90003,33.964131,-118.272783,58198,Q3,Yes,9,1,None,Yes,43.57,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,18.8,18.8,0.0,-0.27330037394865414,-0.833367950078497,-1.0373500479588214,-0.20383637151789624,Joined,No,51,0.642199054478935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8189-HBVRW,50,No,No,0,United States,California,Los Angeles,90005,34.059281,-118.30742,43019,Q3,No,0,53,None,Yes,2.51,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,90.8,4921.2,0.0,2.1168335669292904,-0.7276982055852909,0.7259511785478592,-0.20383637151789624,Stayed,No,20,0.7174332211937646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163-KIUHY,21,Yes,No,0,United States,California,Los Angeles,90006,34.048013,-118.293953,62784,Q3,No,0,35,None,Yes,39.84,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.6,901.25,0.0,-0.27330037394865414,0.7622262926417992,-0.2578459914068108,0.6284068543374908,Stayed,No,56,-1.2006153661764436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500-NSDOA,35,No,No,0,United States,California,Los Angeles,90008,34.008293,-118.346766,30852,Q3,Yes,1,68,None,Yes,11.12,Yes,Yes,Cable,10,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,70.8,4859.95,0.0,-0.27330037394865414,0.008340111942672042,0.9011273749506046,0.6284068543374908,Stayed,No,61,0.9634235865197808,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171-TYKUR,20,Yes,No,0,United States,California,Los Angeles,90010,34.062125,-118.315709,1957,Q3,Yes,1,47,None,Yes,10.07,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,25.4,1139.2,0.0,-0.27330037394865414,-0.3257846435323249,-0.49629615944399,-0.20383637151789624,Stayed,No,33,-1.0493017050308875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219-NNDDO,51,No,No,0,United States,California,Los Angeles,90015,34.039224,-118.266293,15140,Q3,No,0,9,Offer E,Yes,42.41,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.85,663.55,0.0,-0.27330037394865414,-0.43398214627743653,-0.6942891008033933,1.460650080192878,Stayed,No,38,0.3666222190965251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8388-DMKAE,41,No,No,0,United States,California,Los Angeles,90016,34.028331,-118.354338,46984,Q3,No,0,8,Offer E,Yes,15.86,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.25,174.65,0.0,-0.27330037394865414,-0.7349625575709069,-0.9538736409856794,1.460650080192878,Stayed,No,37,-1.4770375292747504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403-BWPAY,40,No,No,0,United States,California,Los Angeles,90017,34.052842,-118.264495,20692,Q3,No,0,14,None,Yes,33.5,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,24.8,321.7,0.0,-0.27330037394865414,-0.3308519719905839,-0.7831337430133932,0.6284068543374908,Stayed,No,22,0.10710661031615756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9659-QEQSY,26,Yes,No,0,United States,California,Los Angeles,90018,34.028735,-118.317236,47143,Q3,No,0,45,None,Yes,33.73,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,115.65,5125.5,0.0,-0.27330037394865414,0.9080448703042884,1.2596752270123648,-0.20383637151789624,Stayed,No,75,-0.3603596165748628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405-ZMYXQ,21,Yes,No,0,United States,California,Los Angeles,90019,34.049841,-118.33846,67520,Q3,No,0,8,Offer E,Yes,1.28,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.6,548.9,0.0,-0.27330037394865414,-0.8727371942542019,-0.8639574459683221,1.460650080192878,Stayed,No,57,-1.9089999920980985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442-OKRJE,40,No,No,2,United States,California,Los Angeles,90021,34.029043,-118.239504,3012,Q3,Yes,7,66,None,Yes,39.45,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.15,7031.3,0.0,-0.27330037394865414,2.19064594405734,2.3038807501817935,0.6284068543374908,Stayed,No,80,0.2220711796781445,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737-AQCPU,39,No,No,0,United States,California,Los Angeles,90022,34.02381,-118.156582,68701,Q3,Yes,5,72,None,Yes,42.55,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,72.1,5016.65,0.0,-0.27330037394865414,2.733877729128047,1.7612108064558665,-0.20383637151789624,Stayed,No,42,0.21784454109865967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808-CHTDM,47,No,No,2,United States,California,Los Angeles,90024,34.066303,-118.435479,44150,Q3,Yes,4,23,None,Yes,35.86,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.1,611.45,0.0,-0.27330037394865414,0.08939374336592051,-0.5578179502663936,1.460650080192878,Stayed,No,67,-1.8033340276109782,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0793-TWELN,27,Yes,No,0,United States,California,Los Angeles,90026,34.078991,-118.263804,73686,Q3,No,0,4,Offer E,Yes,6.5,Yes,Yes,Fiber Optic,73,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,319.85,0.0,-0.27330037394865414,-0.8541215540439075,-0.9384041880794673,-0.20383637151789624,Stayed,No,62,-1.3181159186861215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283-WCWXT,58,No,No,3,United States,California,Los Angeles,90027,34.127194,-118.295647,48727,Q3,Yes,8,6,Offer E,Yes,31.73,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.4,153.3,0.0,-0.27330037394865414,-0.6599566468251145,-0.9391616048846677,-0.20383637151789624,Stayed,No,52,-1.283457482334346,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451-MHQOF,64,No,No,0,United States,California,Los Angeles,90031,34.085807,-118.206617,38415,Q3,Yes,7,56,None,Yes,32.93,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,24.45,1431.65,0.0,-0.27330037394865414,1.2933862602664912,0.08424113414193114,-0.20383637151789624,Stayed,No,78,1.0335857869392286,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4836-WNFNO,56,No,No,0,United States,California,Los Angeles,90032,34.078821,-118.177576,46960,Q3,Yes,7,72,None,Yes,39.98,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,1849.2,0.0,-0.27330037394865414,2.515309324019363,0.5910576888216919,0.6284068543374908,Stayed,No,35,1.4587856280354008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9225-BZLNZ,64,No,No,0,United States,California,Los Angeles,90033,34.050198,-118.210946,49431,Q3,Yes,9,72,None,Yes,16.58,Yes,Yes,DSL,30,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.25,6083.1,0.0,-0.27330037394865414,0.525231238593991,1.4807955589305588,-0.20383637151789624,Stayed,No,52,1.5847394577040483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0354-VXMJC,60,No,No,3,United States,California,Los Angeles,90034,34.030578,-118.399613,58218,Q3,Yes,10,23,None,Yes,34.04,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,426.65,0.0,-0.27330037394865414,0.03994890204593826,-0.6369313572095797,1.460650080192878,Stayed,No,35,0.1831861047468842,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422-QVIJA,52,No,No,1,United States,California,Los Angeles,90035,34.051809,-118.383843,27799,Q3,No,0,35,None,Yes,38.82,Yes,Yes,DSL,19,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,50.15,1655.35,0.0,4.905323164620225,0.7200576152618812,0.03827954662636273,-0.20383637151789624,Stayed,No,74,1.2499896822088512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332-OSJDW,54,No,No,0,United States,California,Los Angeles,90038,34.088017,-118.327168,32562,Q3,Yes,5,12,None,Yes,45.15,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,26.4,314.95,0.0,-0.27330037394865414,-0.2448609436080062,-0.7600796508551058,0.6284068543374908,Stayed,No,65,-0.9495530345550458,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735-BJKOU,33,No,No,0,United States,California,Los Angeles,90039,34.110845,-118.259595,29310,Q3,No,0,40,None,Yes,8.36,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.15,804.85,0.0,-0.27330037394865414,-0.4898408788627676,-0.6614758501781002,1.460650080192878,Stayed,No,64,-0.4102339518127836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0274-JKUJR,21,Yes,No,2,United States,California,Los Angeles,90040,33.994524,-118.149953,9805,Q3,Yes,9,7,Offer E,No,0.0,No,Yes,Cable,47,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,58.85,465.7,0.0,-0.27330037394865414,-0.884832635609114,-0.8965717437922492,-0.20383637151789624,Stayed,No,76,-0.9030600101807128,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5740-YHGTW,62,No,No,3,United States,California,Los Angeles,90041,34.137412,-118.207607,27866,Q3,Yes,8,70,None,Yes,32.38,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,97.55,6669.05,0.0,-0.27330037394865414,1.7924649596099913,2.0597796245058158,0.6284068543374908,Stayed,No,49,0.12739447549768468,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8917-SZTTJ,31,No,No,1,United States,California,Los Angeles,90042,34.11572,-118.192754,64672,Q3,Yes,7,60,None,Yes,21.98,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,1161.75,0.0,-0.27330037394865414,0.6729279170137376,-0.19330849496370167,1.460650080192878,Stayed,No,50,1.618552566339927,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696-MZVAU,27,Yes,No,0,United States,California,Los Angeles,90043,33.988543,-118.334081,44764,Q3,Yes,8,39,None,No,0.0,No,Yes,DSL,48,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,25.25,947.75,0.0,-0.27330037394865414,-0.884832635609114,-0.728317010637026,-0.20383637151789624,Stayed,No,21,-0.11944121754422843,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7359-WWYJV,53,No,No,0,United States,California,Los Angeles,90044,33.952714,-118.292061,87383,Q3,Yes,5,72,None,Yes,6.29,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.45,8375.05,0.0,-0.27330037394865414,-0.3498928425610119,2.022181035447666,0.6284068543374908,Stayed,No,53,1.5838941299881515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906-ZHGPK,49,No,No,0,United States,California,Los Angeles,90046,34.108455,-118.362081,49839,Q3,Yes,3,54,None,Yes,48.45,Yes,Yes,DSL,28,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.7,3770.0,0.0,-0.27330037394865414,2.2055290066620166,1.1699544943963496,-0.20383637151789624,Stayed,No,77,0.7402570695229826,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795-GWTRD,58,No,No,0,United States,California,Los Angeles,90048,34.072945,-118.37267,21739,Q3,Yes,7,63,None,Yes,6.33,No,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,75.55,4707.85,0.0,-0.27330037394865414,-0.41378370417108923,0.7233019649296701,0.6284068543374908,Stayed,No,64,0.19079405418995687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298-PHBTI,40,No,No,3,United States,California,Los Angeles,90049,34.091829,-118.491244,33523,Q3,Yes,9,71,None,Yes,33.67,Yes,Yes,Fiber Optic,75,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.8,6152.4,0.0,-0.27330037394865414,1.9388977589037846,1.9227185963647655,-0.20383637151789624,Stayed,No,43,1.3116986054693294,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223-DHJGV,56,No,No,0,United States,California,Los Angeles,90056,33.987945,-118.370442,8115,Q3,No,0,42,None,Yes,23.25,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.65,958.1,0.0,-0.27330037394865414,0.26860471625334775,-0.38386688427205995,0.6284068543374908,Stayed,No,49,1.3150799163329172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6961-MJKBO,27,Yes,No,0,United States,California,Los Angeles,90057,34.061918,-118.277939,44004,Q3,No,0,47,None,Yes,6.61,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.45,943.0,0.0,-0.27330037394865414,-0.5178706467682425,-0.6215386931038949,0.6284068543374908,Stayed,No,72,-0.04927901712478053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
